vote_id;vote_date;question;issue;title;yeas;nays
194;23-May;On Cloture on the Motion to Proceed;H.R. 2048;Motion to Invoke Cloture on the Motion to Proceed to H.R. 2048, A bill to reform the authorities of the Federal Government to require the production of certain business records, conduct electronic surveillance, use pen registers and trap and trace devices, and use other forms of information gathering for foreign intelligence, counterterrorism, and criminal purposes, and for other purposes.;57;42
193;22-May;On Passage of the Bill;H.R. 1314;H.R. 1314 As Amended, A bill to amend the Internal Revenue Code of 1986 to provide for a right to an administrative appeal relating to adverse determinations of tax-exempt status of certain organizations.;62;37
192;22-May;On the Cloture Motion;H.R. 1314;Motion to Invoke Cloture on H.R. 1314, A bill to amend the Internal Revenue Code of 1986 to provide for a right to an administrative appeal relating to adverse determinations of tax-exempt status of certain organizations.;61;38
191;22-May;On the Amendment;H.R. 1314;Hatch Amdt. No. 1221 As Amended, In the nature of a substitute.;62;37
190;22-May;On the Amendment;H.R. 1314;Flake Amdt. No. 1243, To strike the extension of the trade adjustment assistance program.;36;62
189;22-May;On the Amendment;H.R. 1314;Brown Amdt. No. 1251, To require the approval of Congress before additional countries may join the Trans-Pacific Partnership Agreement.;47;52
188;22-May;On the Amendment;H.R. 1314;Warren Amdt. No. 1327, To prohibit the application of the trade authorities procedures to an implementing bill submitted with respect to a trade agreement that includes investor-state dispute settlement.;39;60
187;22-May;On the Amendment;H.R. 1314;Portman Amdt. No. 1299, To make it a principal negotiating objective of the United States to address currency manipulation in trade agreements.;48;51
186;22-May;On the Amendment;H.R. 1314;Hatch Amdt. No. 1411 As Modified, Of a perfecting nature.;70;29
185;21-May;On the Nomination;PN19;Confirmation Jose Rolando Olvera, Jr., of Texas, to be U.S. District Judge for the Southern District of Texas;100;0
184;21-May;On the Nomination;PN20;Confirmation Jill N. Parrish, of Utah, to be United States District Judge;100;0
183;21-May;On the Cloture Motion;H.R. 1314;Motion to Invoke Cloture on Hatch Amdt. No. 1221 to H.R. 1314, In the nature of a substitute.;62;38
182;18-May;On the Amendment;H.R. 1314;Lankford Amdt. No. 1237 As Modified, To establish consideration of the conditions relating to religious freedom of parties to trade negotiations as an overall negotiating objective of the United States.;92;0
181;18-May;On the Amendment;H.R. 1314;Brown Amdt. No. 1242, To restore funding for the trade adjustment assistance program to the level established by the Trade Adjustment Assistance Extension Act of 2011.;45;41
180;14-May;On Cloture on the Motion to Proceed;H.R. 1314;Upon Reconsideration, Motion to Invoke Cloture on the Motion to Proceed to H.R. 1314, A bill to amend the Internal Revenue Code of 1986 to provide for a right to an administrative appeal relating to adverse determinations of tax-exempt status of certain organizations.;65;33
179;14-May;On Passage of the Bill;H.R. 644;H.R. 644, As Amended, An act to reauthorize trade facilitation and trade enforcement functions and activities, and for other purposes.;78;20
178;14-May;On Passage of the Bill;H.R. 1295;H.R. 1295, As Amended, An act to extend the African Growth and Opportunity Act, the Generalized System of Preferences, the preferential duty treatment program for Haiti, and for other purposes.;97;1
177;13-May;On the Nomination;PN31;Confirmation Sally Quillian Yates, of Georgia, to be Deputy Attorney General;84;12
176;12-May;On Cloture on the Motion to Proceed;H.R. 1314;Motion to Invoke Cloture on the Motion to Proceed to H.R. 1314, A bill to amend the Internal Revenue Code of 1986 to provide for a right to an administrative appeal relating to adverse determinations of tax-exempt status of certain organizations.;52;45
175;11-May;On the Concurrent Resolution;S.Con.Res. 16;S. Con. Res. 16, A concurrent resolution stating the policy of the United States regarding the release of United States citizens in Iran.;90;0
174;07-May;On Passage of the Bill;H.R. 1191;H.R. 1191 As Amended, A bill to provide for congressional review and oversight of agreements relating to Iran's nuclear program, and for other purposes.;98;1
173;07-May;On the Cloture Motion;H.R. 1191;Motion to Invoke Cloture on Amdt. No. 1140 to H.R. 1191, In the nature of a substitute.;93;6
172;05-May;On the Motion to Table;S.J.Res. 8;Motion to Table Veto Message to Accompany S.J. Res. 8, A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the National Labor Relations Board relating to representation case procedures.;96;3
171;05-May;On the Conference Report;S.Con.Res. 11;Conference Report to Accompany S. Con. Res. 11, An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2016 and setting forth the appropriate budgetary levels for fiscal years 2017 through 2025.;51;48
170;05-May;On the Motion to Proceed;S.Con.Res. 11;Motion to Proceed Re: Conference Report to Accompany S. Con. Res. 11, An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2016 and setting forth the appropriate budgetary levels for fiscal years 2017 through 2025.;53;44
169;04-May;On the Nomination;PN209;Confirmation Willie E. May, of Maryland, to be Under Secretary of Commerce for Standards and Technology;93;0
168;29-Apr;On the Amendment;H.R. 1191;Barrasso Amdt. No. 1147, To require a certification that Iran has not directly supported or carried out an act of terrorism against the United States or a United States person anywhere in the world.;45;54
167;28-Apr;On the Amendment;H.R. 1191;Johnson Amdt. No. 1150, To declare that any agreement reached by the President relating to the nuclear program of Iran is deemed a treaty that is subject to the advice and consent of the Senate.;39;57
166;27-Apr;On the Nomination;PN43;Confirmation Dava J. Newman, of Massachusetts, to be Deputy Administrator of the NASA;87;0
165;23-Apr;On the Nomination;PN4;Confirmation Loretta E. Lynch, of New York, to be Attorney General;56;43
164;23-Apr;On the Cloture Motion;PN4;Motion to Invoke Cloture on the Nomination of Loretta Lynch, to be Attorney General;66;34
163;22-Apr;On Passage of the Bill;S. 178;S. 178 As Amended, A bill to provide justice for the victims of trafficking.;99;0
162;22-Apr;On the Amendment;S. 178;Kirk Amdt. No. 273 As Modified, To amend title 18, United States Code, to provide a penalty for knowingly selling advertising that offers certain commercial sex acts.;97;2
161;22-Apr;On the Amendment;S. 178;Burr Amdt. No. 1121, To require the Secretary of Defense to inform the Attorney General of persons required to register as sex offenders.;98;0
160;22-Apr;On the Amendment;S. 178;Brown Amdt. No. 311, To direct the Attorney General to increase the amount provided under certain formula grants to States that have in place laws that terminate the parental rights of men who father children through rape.;99;0
159;22-Apr;On the Amendment;S. 178;Leahy Amdt. No. 290, To reauthorize the Runaway and Homeless Youth Act.;56;43
158;22-Apr;On the Amendment;S. 178;Cornyn Amdt. No. 1127, To reauthorize the Runaway and Homeless Youth Act, and for other purposes.;45;53
157;22-Apr;On the Amendment;S. 178;Cornyn Amdt. No. 1124, To strengthen the Justice for Victims of Trafficking Act by incorporating additional bipartisan amendments.;98;0
156;22-Apr;On the Amendment;S. 178;Leahy Amdt. No. 301, To improve the bill.;43;55
155;20-Apr;On the Nomination;PN16;Confirmation George C. Hanks, Jr., of Texas, to be U.S. District Judge for the Southern District;91;0
154;16-Apr;On the Nomination;PN56;Confirmation Russell C. Deyo, of New Jersey, to be Under Secretary for Management, Department of Homeland Security;95;2
153;15-Apr;On the Motion;S.Con.Res. 11;Stabenow Motion to Instruct (Medicare Cuts) Re: S.Con.Res. 11, An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2016 and setting forth the appropriate budgetary levels for fiscal years 2017 through 2025.;45;52
152;15-Apr;On the Motion;S.Con.Res. 11;Mikulski Motion to Instruct (Equal Pay) Re: S.Con.Res. 11, An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2016 and setting forth the appropriate budgetary levels for fiscal years 2017 through 2025.;44;53
151;15-Apr;On the Motion;S.Con.Res. 11;Fischer Motion to Instruct (Equal Pay) Re: S.Con.Res. 11, An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2016 and setting forth the appropriate budgetary levels for fiscal years 2017 through 2025.;57;40
150;15-Apr;On the Motion;S.Con.Res. 11;Sanders Motion to Instruct (Social Security) Re: S.Con.Res. 11, An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2016 and setting forth the appropriate budgetary levels for fiscal years 2017 through 2025.;84;13
149;15-Apr;On the Motion;S.Con.Res. 11;Warren Motion to Instruct (Student Loans) Re: S.Con.Res. 11, An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2016 and setting forth the appropriate budgetary levels for fiscal years 2017 through 2025.;45;52
148;15-Apr;On the Motion;S.Con.Res. 11;Burr Motion to Instruct (Student Loans) Re: S.Con.Res. 11, An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2016 and setting forth the appropriate budgetary levels for fiscal years 2017 through 2025.;97;0
147;15-Apr;On the Motion;S.Con.Res. 11;Sanders Motion to Instruct (Postal Plant Closures) Re: S.Con.Res. 11, An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2016 and setting forth the appropriate budgetary levels for fiscal years 2017 through 2025.;85;11
146;15-Apr;On the Motion;S.Con.Res. 11;Brown Motion to Instruct (Wall Street Banks) Re: S.Con.Res. 11, An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2016 and setting forth the appropriate budgetary levels for fiscal years 2017 through 2025.;86;11
145;15-Apr;On the Motion;S.Con.Res. 11;Motion to Disagree in the House Amendment, Agree to the Request for a Conference, and Authorize the Presiding Officer to Appoint Conferees., An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2016 and setting forth the appropriate budgetary levels for fiscal years 2017 through 2025.;54;43
144;14-Apr;On Passage of the Bill;H.R. 2;H.R. 2, A bill to amend title XVIII of the Social Security Act to repeal the Medicare sustainable growth rate and strengthen Medicare access by improving physician payments and making other improvements, to reauthorize the Children's Health Insurance Program, and for other purposes.;92;8
143;14-Apr;On the Motion;H.R. 2;Motion to Waive Applicable Budgetary Discipline Re: H.R. 2, A bill to amend title XVIII of the Social Security Act to repeal the Medicare sustainable growth rate and strengthen Medicare access by improving physician payments and making other improvements, to reauthorize the Children's Health Insurance Program, and for other purposes.;71;29
142;14-Apr;On the Motion;H.R. 2;Motion to Waive All Applicable Budgetary Discipline Re: Cardin Amdt. No. 1119, To repeal the therapy cap and provide for medical review of outpatient therapy services.;58;42
141;14-Apr;On the Amendment;H.R. 2;Cotton Amdt. No. 1118, To provide steady updates of payment rates under the Medicare physician fee schedule.;11;89
140;14-Apr;On the Motion;H.R. 2;Motion to Waive Applicable Budgetary Discipline Murray Amdt. No. 1117, To improve women's access to quality health care.;43;57
139;14-Apr;On the Amendment;H.R. 2;Lee Amdt. No. 1116, To strike the provision excluding the budgetary effects of the Act from PAYGO requirements.;42;58
138;14-Apr;On the Motion;H.R. 2;Motion to Waive Applicable Budgetary Discipline Bennet Amdt. No. 1115, To protect and retain our Children's Health Insurance Program for 4 years (PRO-CHIP).;50;50
137;14-Apr;On the Amendment;H.R. 2;Cornyn Amdt. No. 1114, To repeal the individual mandate.;54;45
136;13-Apr;On the Nomination;PN21;Confirmation Alfred H. Bennett, of Texas, to be U.S. District Judge for the Southern District of Texas;95;0
135;27-Mar;On the Concurrent Resolution;S.Con.Res. 11;S.Con.Res. 11 As Amended, An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2016 and setting forth the appropriate budgetary levels for fiscal years 2017 through 2025.;52;46
134;27-Mar;On the Amendment;S.Con.Res. 11;Kaine Amdt. No. 1047 As Modified , To provide for sequestration replacement.;50;48
133;27-Mar;On the Amendment;S.Con.Res. 11;Cardin Amdt. No. 367, To establish a deficit-neutral reserve fund relating to providing a funding stream for a voter reinfranchisement initiative.;47;51
132;27-Mar;On the Amendment;S.Con.Res. 11;Lee Amdt. No. 855, To prohibit increasing the public debt limit under reconciliation.;54;44
131;27-Mar;On the Amendment;S.Con.Res. 11;Warren Amdt. No. 1094 As Modified, To establish a deficit-neutral reserve fund relating to expanding Social Security.;42;56
130;27-Mar;On the Amendment;S.Con.Res. 11;Vitter Amdt. No. 811, To establish a deficit-neutral reserve fund relating to ending Washington's illegal exemption from Patient Protection and Affordable Care Act.;52;46
129;27-Mar;On the Motion;S.Con.Res. 11;Motion to Waive Applicable Budgetary Discipline Cotton Amdt. No. 664, To establish a deficit-neutral reserve fund relating to construction of new facilities and improvements to existing facilities at the detention facilities at United States Naval Station, Guantanamo Bay, Cuba.;49;48
128;27-Mar;On the Amendment;S.Con.Res. 11;Cotton Amdt. No. 659, To establish a spending-neutral reserve fund relating to prohibiting the designation of critical habitat.;52;42
127;27-Mar;On the Amendment;S.Con.Res. 11;Reed Amdt. No. 919, To establish a deficit-neutral reserve fund relating to eliminating deductions for corporate compensation in excess of $1,000,000.;44;54
126;26-Mar;On the Amendment;S.Con.Res. 11;Lee Amdt. No. 750 As Modified, To modify the spending-neutral reserve fund reauthorizing funding for payments to counties and other units of local government to include the option of payment at levels roughly equivalent to property tax revenues lost due to the presence of Federal land.;56;43
125;26-Mar;On the Amendment;S.Con.Res. 11;Wyden Amdt. No. 968, To establish a deficit-neutral reserve fund relating to enacting middle class tax relief, including extending and expanding refundable tax credits, such as tax provisions and policies included in legislation like the Working Families Tax Relief Act, American Opportunity Tax Credit Permanence and Consolidation Act, Helping Working Families Afford Child Care Act, or the 21st Century Worker Tax Cut Act, among other legislation.;73;27
124;26-Mar;On the Amendment;S.Con.Res. 11;McCain Amdt. No. 360 As Modified, To establish a deficit-neutral reserve fund relating to deterring the migration of unaccompanied children from El Salvador, Guatemala, and Honduras.;58;42
123;26-Mar;On the Motion;S.Con.Res. 11;Motion to Waive All Applicable Budgetary Discipline Re: Nelson Amdt. No 944, To create a point of order against legislation that would use tax dollars to censor publicly-funded climate science.;51;49
122;26-Mar;On the Amendment;S.Con.Res. 11;Kirk Amdt. No. 1038, To establish a deficit-neutral reserve fund to increase wages for American workers.;57;43
121;26-Mar;On the Amendment;S.Con.Res. 11;Schatz Amdt. No. 1063 As Modified, To establish a deficit-neutral reserve fund relating to ensuring all legally married same-sex spouses have equal access to the Social Security and veterans benefits they have earned and receive equal treatment under the law pursuant to the Constitution of the United States.;57;43
120;26-Mar;On the Amendment;S.Con.Res. 11;Flake Amdt. No. 665, To establish a spending-neutral reserve fund relating to prohibiting awarding of construction contracts based on awardees entering or not entering into agreements with labor organizations.;51;49
119;26-Mar;On the Amendment;S.Con.Res. 11;Murray Amdt. No. 951, To establish and fund a new Federal-State partnership to expand access to high-quality preschool programs for children from low- and moderate-income families, offset with revenue from closing loopholes.;46;54
118;26-Mar;On the Amendment;S.Con.Res. 11;Gardner Amdt. No. 443, To establish a deficit-neutral reserve fund relating to protecting privately held water rights and permits.;59;41
117;26-Mar;On the Amendment;S.Con.Res. 11;Merkley Amdt. No. 842, To establish a deficit-neutral reserve fund relating to consumer financial protection.;46;54
116;26-Mar;On the Amendment;S.Con.Res. 11;McConnell Amdt. No. 836, To establish a deficit-neutral reserve fund relating to the regulation by the Environmental Protection Agency of greenhouse gas emissions, which may include a prohibition on withholding highway funds from States that refuse to submit State Implementation Plans required under the Clean Power Plan of the Agency.;57;43
115;26-Mar;On the Amendment;S.Con.Res. 11;Bennet Amdt. No. 1014, To establish a deficit-neutral reserve fund relating to responding to the economic and national security threats posed by human-induced climate change, as highlighted by the Secretary of Defense, the Director of National Intelligence, the Administrator of the National Aeronautics and Space Administration, and the Administrator of National Oceanic and Atmospheric Administration.;53;47
114;26-Mar;On the Amendment;S.Con.Res. 11;Thune Amdt. No. 607, To establish a deficit-neutral reserve fund to allow for the permanent elimination of the Federal estate tax.;54;46
113;26-Mar;On the Amendment;S.Con.Res. 11;Casey Amdt. No. 632, To establish a deficit-neutral reserve fund relating to providing reasonable accommodations for pregnant workers.;100;0
112;26-Mar;On the Amendment;S.Con.Res. 11;Portman Amdt. No. 689, To improve the dynamic scoring provision.;59;41
111;26-Mar;On the Amendment;S.Con.Res. 11;Stabenow Amdt. No. 1072, To provide additional resources to reject the Senate Republicans' proposed $435 billion in cuts to Medicare.;46;54
110;26-Mar;On the Amendment;S.Con.Res. 11;Coons Amdt. No. 966 As Modified, To establish a deficit-neutral reserve fund relating to offsetting the costs of operations against the Islamic State.;46;54
109;26-Mar;On the Amendment;S.Con.Res. 11;Kirk Amdt. No. 545 As Modified, To establish a deficit-neutral reserve fund relating to reimposing waived sanctions and imposing new sanctions against Iran for violations of the Joint Plan of Action or a comprehensive nuclear agreement.;100;0
108;26-Mar;On the Amendment;S.Con.Res. 11;Inhofe Amdt. No. 649 As Modified, To establish a spending-neutral reserve fund relating to prohibiting funding of international organizations during the implementation of the United Nations Arms Trade Treaty prior to Senate ratification and adoption of implementing legislation.;59;41
107;26-Mar;On the Amendment;S.Con.Res. 11;Whitehouse Amdt No. 867, To establish a deficit-neutral reserve fund relating to making it more difficult for corporations and billionaires to secretly influence elections by making unlimited undisclosed campaign expenditures, and to prevent such entities from evading campaign finance law, including through making false statements to government agencies.;47;52
106;26-Mar;On the Amendment;S.Con.Res. 11;Murkowski Amdt. No. 838, To establish a spending-neutral reserve fund relating to the disposal of certain Federal land.;51;49
105;26-Mar;On the Amendment;S.Con.Res. 11;Vitter Amdt. No. 515, To establish a spending-neutral reserve fund relating to requiring the Federal Government to allow states to opt out of Common Core without penalty.;54;46
104;26-Mar;On the Amendment;S.Con.Res. 11;Durbin Amdt. No. 817, To establish a deficit-neutral reserve fund to provide tax benefits to patriot employers that invest in American jobs and provide fair pay and benefits to workers and to eliminate tax benefits for corporations that ship jobs or profits overseas.;46;54
103;26-Mar;On the Amendment;S.Con.Res. 11;Blunt Amdt. No. 928, To establish a deficit-neutral reserve fund to protect the United States from an energy tax.;58;42
102;26-Mar;On the Amendment;S.Con.Res. 11;Scott Amdt. No. 692, To establish a deficit-neutral reserve fund relating to transparency in health premium billing.;56;44
101;26-Mar;On the Amendment;S.Con.Res. 11;Franken Amdt. No. 828, To provide additional resources to save student financial aid and keep college affordable for more than 8,000,000 low- and middle-income students by restoring the $89,000,000,000 in cuts to Federal Pell Grants in the Republican budget.;46;54
100;26-Mar;On the Amendment;S.Con.Res. 11;Baldwin Amdt. No. 432, To provide additional resources to create the opportunity for more Americans to obtain a higher education and advanced job skills by supporting two free years of community college paid for by raising revenue through requiring millionaires and billionaires to pay their fair share.;45;55
99;26-Mar;On the Amendment;S.Con.Res. 11;Moran Amdt. No. 356, To establish a deficit-neutral reserve fund relating to providing health care to veterans who reside more than 40 miles driving distance from the closest medical facility of the Department of Veterans Affairs that provides the care sought by the veteran.;100;0
98;26-Mar;On the Amendment;S.Con.Res. 11;Murray Amdt. No. 798, To establish a deficit-neutral reserve fund for legislation to allow Americans to earn paid sick time.;61;39
97;26-Mar;On the Motion;S.Con.Res. 11;Motion to Waive All Applicable Budgetary Discipline Paul Amdt. No. 940 As Modified, To increase new budget authority for fiscal years 2016 and 2017 and modify outlays for fiscal years 2016 through 2022 for National Defense (budget function 050) with offsets.;4;96
96;26-Mar;On the Motion;S.Con.Res. 11;Motion to Waive All Applicable Budgetary Discipline Rubio Amdt. No. 423 As Modified, To increase new budget authority fiscal years 2016 and 2017 and modify outlays for fiscal years 2016 through 2022 for National Defense (budget function 050).;32;68
95;26-Mar;On the Amendment;S.Con.Res. 11;Wyden Admt. No. 1012, To strike more than $1.2 trillion in cuts to Medicaid, preserving a critical source of comprehensive, affordable health and long-term care coverage for millions of otherwise uninsured low-income adults, parents, and seniors, including millions of nonelderly low-income adults in States that expanded Medicaid as part of health reform.;47;53
94;26-Mar;On the Amendment;S.Con.Res. 11;Stabenow Amdt. No. 523, To prevent United States companies from getting tax benefits for moving jobs overseas, to end offshore tax loopholes including inversions, and to provide incentives for United States companies to relocate overseas jobs to the United States.;46;54
93;26-Mar;On the Amendment;S.Con.Res. 11;Sanders Amdt. No. 881, To establish a deficit-neutral reserve fund relating to promoting a substantial increase in the minimum wage.;48;52
92;25-Mar;On the Amendment;S.Con.Res. 11;Cotton Amdt. No. 481, To establish a deficit-neutral fund relating to supporting Israel.;99;0
91;25-Mar;On the Amendment;S.Con.Res. 11;Murray Amdt. No. 801, To build on the Bipartisan Budget Act of 2013 by restoring a below-sequester level cut of $9,000,000,000 to nondefense discretionary spending in 2017, replacing sequestration in 2016 and 2017 and increasing funding above sequester levels by a total of $148,000,000,000 for the 2 years, increasing defense and nondefense discretionary spending above sequester levels by equal amounts, eliminating the overseas contingency operations gimmick contained in the committee-reported resolution, and offsetting the net increase in defense and nondefense discretionary spending by closing tax loopholes.;46;53
90;25-Mar;On the Motion;S.Con.Res. 11;Motion to Waive All Applicable Budgetary Discipline Re: Bennet Amdt. No. 601, To create a point of order against legislation that would privatize Medicare, cut guaranteed benefits, increase out-of-pocket spending, or turn Medicare into a premium support plan.;46;53
89;25-Mar;On the Amendment;S.Con.Res. 11;Sanders Amdt. No. 777 As Modified, To establish a deficit-neutral reserve fund to recognize that climate change is real and caused by human activity and that Congress needs to take action to cut carbon pollution.;49;50
88;25-Mar;On the Amendment;S.Con.Res. 11;Barrasso Amdt. No. 347, To establish a spending-neutral reserve fund to keep the Federal Water Pollution Control Act focused on protection of water quality, to establish bright lines for Federal jurisdiction, and to create clear and unambiguous exemptions for features that the Administrator of the Environmental Protection Agency or the Secretary of the Army, acting through the Chief of Engineers, claim they are not seeking to regulate.;59;40
87;25-Mar;On the Amendment;S.Con.Res. 11;Stabenow Amdt. No. 755, To establish a deficit-neutral reserve fund relating to keeping the Federal Water Pollution Control Act focused on protection of water quality, to establish bright lines for Federal jurisdiction, and to create clear and unambiguous exemptions for features that the Administrator of the Environmental Protection Agency or the Secretary of the Army, acting through the Chief of Engineers, claim they are not seeking to regulate.;99;0
86;25-Mar;On the Amendment;S.Con.Res. 11;Warren Amdt. No. 652, To make college more affordable for middle-class families by allowing borrowers with outstanding Federal and private student loans to refinance at the equivalent interest rates that were offered to Federal student loan borrowers during the 2013-2014 school year and to fully offset the cost of such a program by requiring millionaires to pay at least a 30 percent effective Federal tax rate.;46;53
85;24-Mar;On the Amendment;S.Con.Res. 11;Cornyn Amdt. No. 357, To raise taxes and spending by enacting President Obama's fiscal year 2016 budget.;1;98
84;24-Mar;On the Motion;S.Con.Res. 11;Motion to Waive All Applicable Budgetary Discipline Re: Wyden Amdt. No. 471, To create a point of order against legislation that would cut benefits, raise the retirement age, or privatize Social Security.;51;48
83;24-Mar;On the Amendment;S.Con.Res. 11;Hatch Amdt. No. 498, To establish a deficit-neutral reserve fund relating to legislation submitted to Congress by President Obama to protect and strengthen Social Security.;75;24
82;24-Mar;On the Amendment;S.Con.Res. 11;Mikulski Amdt. No. 362, To establish a deficit-neutral reserve fund relating to amending the Equal Pay Act of 1963 to allow for punitive damages, limit the any factor "other than sex" exception, and prohibit retaliation against employees who share salary information.;45;54
81;24-Mar;On the Amendment;S.Con.Res. 11;Fischer Amdt. No. 409, To establish a deficit-neutral reserve fund relating to promoting equal pay, which may include preventing discrimination on the basis of sex and preventing retaliation against employees for seeking or discussing wage information.;56;43
80;24-Mar;On the Amendment;S.Con.Res. 11;Portman Amdt. No. 349, To establish a deficit-neutral reserve fund to improve health outcomes and lower the costs of caring for medically complex children in Medicaid.;96;0
79;24-Mar;On the Amendment;S.Con.Res. 11;Sanders Amdt. No. 386, To establish a deficit-neutral reserve fund to protect Medicaid beneficiaries from benefit cuts.;94;3
78;24-Mar;On the Amendment;S.Con.Res. 11;Sanders Amdt. No. 323 As Modified, To create millions of middle class jobs by investing in our nation's infrastructure paid for by raising revenue through closing loopholes in the corporate and international tax system.;45;52
77;23-Mar;On the Nomination;PN130;Confirmation of William P. Doyle, of Pennsylvania, to be a Federal Maritime Commissioner;89;0
76;19-Mar;On the Cloture Motion;S. 178;Motion to Invoke Cloture on S.178, A bill to provide justice for the victims of trafficking.;56;42
75;19-Mar;On the Cloture Motion;S. 178;Motion to Invoke Cloture on the Committee Reported Substitute Amdt. to S. 178, A bill to provide justice for the victims of trafficking.;56;42
74;18-Mar;On the Cloture Motion;S. 178;Upon Reconsideration, Motion to Invoke Cloture on the Committee Reported Substitute Amdt. to S.178, A bill to provide justice for the victims of trafficking.;57;41
73;17-Mar;On the Cloture Motion;S. 178;Motion to Invoke Cloture on S.178, A bill to provide justice for the victims of trafficking.;55;43
72;17-Mar;On the Cloture Motion;S. 178;Motion to Invoke Cloture on the Committee Reported Substitute Amendment to S.178, A bill to provide justice for the victims of trafficking.;55;43
71;16-Mar;On the Nomination;PN68;Confirmation Carlos A. Monje, Jr., of Louisiana, to be an Assistant Secretary of Transportation;94;0
70;12-Mar;On the Nomination;PN173;Confirmation Christopher A. Hart, of Colorado, to be Chairman of the National Transportation Safety Board;97;0
69;09-Mar;On the Nomination;PN62;Confirmation of Daniel Henry Marti, of Virginia, to be Intellectual Property Enforcement Coordinator;92;0
68;04-Mar;On Overriding the Veto;S. 1;Shall the Bill S.1 Pass, Over the Objections of the President, A bill to approve the Keystone XL Pipeline.;62;37
67;04-Mar;On the Joint Resolution;S.J.Res. 8;S.J.Res.8, A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the National Labor Relations Board relating to representation case procedures.;53;46
66;03-Mar;On the Motion to Proceed;S.J.Res. 8;Motion to Proceed to S.J.Res.8, A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the National Labor Relations Board relating to representation case procedures.;53;45
65;02-Mar;On the Motion to Table;H.R. 240;Motion to Table the House Message to Accompany H.R. 240, A bill making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2015, and for other purposes.;58;31
64;02-Mar;On the Cloture Motion;H.R. 240;Motion to Invoke Cloture on the Motion to Insist on Senate Amdt., Agree to a Conference, and Authorize Appointment of Conferees Re: H.R. 240, A bill making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2015, and for other purposes.;47;43
63;27-Feb;On Cloture on the Motion to Proceed;S. 534;Motion to Invoke Cloture on the Motion to Proceed to S.534, A bill to prohibit funds from being used to carry out certain Executive actions related to immigration and for other purposes.;57;42
62;27-Feb;On Passage of the Bill;H.R. 240;H.R. 240, As Amended, A bill making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2015, and for other purposes.;68;31
61;27-Feb;On the Amendment;H.R. 240;Cochran Amdt. No. 255, Of a perfecting nature.;66;33
60;27-Feb;On the Motion to Table;H.R. 240;Motion to Table Amdt. No. 258, Of a perfecting nature.;34;65
59;27-Feb;On the Cloture Motion;H.R. 240;Motion to Invoke Cloture on H.R. 240, A bill making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2015, and for other purposes.;68;31
58;25-Feb;On Cloture on the Motion to Proceed;H.R. 240;Upon Reconsideration, Motion to Invoke Cloture on the Motion to Proceed to H.R. 240, A bill making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2015, and for other purposes.;98;2
57;23-Feb;On Cloture on the Motion to Proceed;H.R. 240;Motion to Invoke Cloture on the Motion to Proceed to H.R. 240, A bill making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2015, and for other purposes.;47;46
56;12-Feb;On the Nomination;PN1;Confirmation Ashton B. Carter, of Massachusetts, to be Secretary of Defense;93;5
55;11-Feb;On Passage of the Bill;S. 295;S. 295 As Amended, A bill to amend section 2259 of title 18, United States Code, and for other purposes.;98;0
54;09-Feb;On the Nomination;PN60;Confirmation Michael P. Botticelli, of the District of Columbia, to be Director of National Drug Control Policy;92;0
53;05-Feb;On Cloture on the Motion to Proceed;H.R. 240;Motion to Invoke Cloture on the Motion to Proceed to H.R. 240, A bill making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2015, and for other purposes.;52;47
52;04-Feb;On Cloture on the Motion to Proceed;H.R. 240;Upon Reconsideration Motion to Invoke Cloture on the Motion to Proceed to H.R. 240, A bill making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2015, and for other purposes.;53;47
51;03-Feb;On Cloture on the Motion to Proceed;H.R. 240;Motion to Invoke Cloture on the Motion to Proceed to H.R. 240, A bill making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2015, and for other purposes.;51;48
